100,0.4973822,1.2282467,0.9891891891891892
200,0.4816754,1.104419,1.0
300,0.5026178,1.0460676,0.9173469387755102
400,0.5026178,1.0084966,0.9259740259740259
500,0.4921466,1.0077213,0.9487179487179487
600,0.52879584,0.9826438,0.8819444444444444
700,0.4973822,1.0250546,0.9188888888888889
800,0.4921466,1.0290099,0.8673076923076923
900,0.5497382,0.9879576,0.33999999999999997
1000,0.5340314,0.9786147,0.9769999999999999
1100,0.5235602,0.9778008,0.9431818181818182
1200,0.5235602,0.9749655,0.7819444444444444
1300,0.5235602,0.98645675,0.8491379310344828
1400,0.5340314,0.973069,0.9823529411764705
1500,0.55497384,0.984013,0.62625
1600,0.5340314,0.9768405,0.8829787234042553
1700,0.5183246,0.9774846,0.825
1800,0.5445026,0.97764724,0.6185714285714285
1900,0.539267,0.97864586,0.7704545454545454
2000,0.52879584,0.97360086,0.6574074074074074
2100,0.5340314,0.9716457,0
2200,0.5340314,0.97301143,0.4895833333333333
2300,0.5445026,0.9815421,0.7206896551724138
2400,0.52879584,0.9781429,0.7212765957446808
2500,0.539267,0.9723474,0.6911764705882353
2600,0.5340314,0.9747439,0.6765625
2700,0.539267,0.97492796,0.6013888888888889
2800,0.5340314,0.97140276,0
2900,0.539267,0.98273957,0.8785714285714286
3000,0.539267,0.971852,0
3100,0.52879584,0.9799431,0.7989795918367346
3200,0.5340314,0.9714325,0
3300,0.513089,0.99230224,0.8336363636363635
3400,0.5340314,0.98482555,0.753
3500,0.539267,0.97626275,0.6185714285714285
3600,0.5183246,0.980312,0.7533333333333333
3700,0.539267,0.97241884,0.328125
3800,0.5183246,0.9796013,0.7352941176470589
3900,0.5340314,0.9808669,0.6918367346938775
4000,0.52879584,0.9887055,1.005921052631579
4100,0.5340314,0.9742382,0.6826923076923077
4200,0.539267,0.97417814,0.6527777777777778
4300,0.52879584,0.975077,0.618421052631579
4400,0.5340314,0.9800615,0.5034883720930232
4500,0.5340314,0.97284126,0
4600,0.5183246,0.9845801,0.8692307692307691
4700,0.5340314,0.98726016,0.9746031746031746
4800,0.5340314,0.9786064,0.5154761904761904
4900,0.539267,0.98559123,0.653125
5000,0.5340314,0.9741451,0
5100,0.5340314,0.97394407,0
5200,0.5445026,0.98009926,0.22941176470588234
5300,0.5340314,0.977131,0.6185714285714285
5400,0.5340314,0.9741645,0.43333333333333335
5500,0.5340314,0.97293377,0
5600,0.5183246,0.97652847,0.5875
5700,0.539267,0.9751355,0
5800,0.5235602,0.98464006,0.7712962962962963
5900,0.539267,0.9807852,0
6000,0.539267,0.975291,0
6100,0.5340314,0.9823343,0.5847826086956521
6200,0.5340314,0.97515005,0.4895833333333333
6300,0.5340314,0.98114103,0.7212765957446808
6400,0.52879584,0.97622305,0.7452380952380953
6500,0.5340314,0.97899014,0.555128205128205
6600,0.539267,0.9754821,0.6527777777777778
6700,0.5340314,0.97684747,0.5589285714285714
6800,0.539267,0.9817389,0.21666666666666667
6900,0.5340314,0.9761249,0.7452380952380953
7000,0.5340314,0.9828346,0.6468085106382978
7100,0.539267,0.9817773,0.20526315789473684
7200,0.539267,0.9754581,0.5340909090909091
7300,0.539267,0.97431636,0
7400,0.539267,0.98962575,0.7975000000000001
7500,0.5340314,0.9772281,0.6765625
7600,0.5340314,0.97779065,0.6185714285714285
7700,0.5235602,0.9793324,0.5725806451612904
7800,0.52879584,0.97793984,0.6120689655172413
7900,0.539267,0.97766834,0.656060606060606
8000,0.5340314,0.97551244,0.38235294117647056
8100,0.5340314,0.97955227,0.6804347826086957
8200,0.539267,0.9743342,0
8300,0.5445026,0.9744205,0
8400,0.539267,0.97544837,0.325
8500,0.52879584,0.97975343,0.7958333333333333
8600,0.539267,0.97789305,0.26
8700,0.5340314,0.98391163,1.0675925925925926
8800,0.5340314,0.97752905,0.6185714285714285
8900,0.52879584,0.9753441,0
9000,0.5445026,0.98520595,0.7895833333333334
9100,0.5340314,0.9779046,0.6013888888888889
9200,0.5340314,0.9800768,0.6147058823529411
9300,0.539267,0.977123,0.5589285714285714
9400,0.539267,0.9765979,0.6765625
9500,0.5340314,0.98290503,0.7212765957446808
9600,0.539267,0.9876946,0.7365384615384615
9700,0.5340314,0.9767838,0.5796296296296296
9800,0.5340314,0.97845256,0.5396551724137931
9900,0.5340314,0.9764317,0.40625
10000,0.539267,0.9839529,0.774074074074074
10100,0.513089,0.9903681,0.6779999999999999
10200,0.52879584,0.9794034,0.7958333333333333
10300,0.5340314,0.97686017,0.6520833333333333
10400,0.5340314,0.9794487,0.7539473684210526
10500,0.5340314,0.97873825,0.585135135135135
10600,0.52879584,0.97948074,0.5280487804878048
10700,0.5340314,0.97623557,0.38235294117647056
10800,0.52879584,0.9783825,0.656060606060606
10900,0.5340314,0.97575754,0.34210526315789475
11000,0.5340314,0.9796032,0.4890625
11100,0.5235602,0.9831468,0.9663461538461539
11200,0.5340314,0.9758444,0.24375
11300,0.5340314,0.9757965,0.22941176470588234
11400,0.5235602,0.9792212,0.6287499999999999
11500,0.5183246,0.9805005,0.656060606060606
11600,0.5340314,0.98061705,0.6909090909090909
11700,0.5340314,0.9806645,0.6366666666666666
11800,0.5340314,0.97499996,0
11900,0.539267,0.97775877,0.21666666666666667
12000,0.5235602,0.9806956,0.7346153846153846
12100,0.52879584,0.981145,0.6608695652173913
12200,0.5340314,0.9800847,0.7238095238095238
12300,0.539267,0.9778827,0.3851851851851852
12400,0.5340314,0.9761536,0.4727272727272727
12500,0.5235602,0.9781737,0.7216666666666666
12600,0.5340314,0.97717166,0.5589285714285714
12700,0.5340314,0.97996116,0.5034883720930232
12800,0.539267,0.98801506,0.6657894736842106
12900,0.539267,0.97839165,0.585135135135135
13000,0.5340314,0.97697663,0.6367647058823529
13100,0.5340314,0.9770402,0.26
13200,0.539267,0.9758383,0.4727272727272727
13300,0.5340314,0.9755984,0.5473684210526316
13400,0.539267,0.9760246,0.4727272727272727
13500,0.539267,0.9758959,0.45217391304347826
13600,0.539267,0.97693765,0.5589285714285714
13700,0.5340314,0.9790123,0.5216666666666667
13800,0.5235602,0.9814071,0.6989130434782609
13900,0.5340314,0.9779412,0.47424242424242424
14000,0.52879584,0.9812566,0.6755555555555556
14100,0.5340314,0.976597,0.5796296296296296
14200,0.539267,0.9767426,0.41600000000000004
14300,0.52879584,0.9800878,0.5988095238095238
14400,0.5235602,0.9793227,0.7983870967741935
14500,0.539267,0.9790934,0.6185714285714285
14600,0.5340314,0.978144,0.656060606060606
14700,0.5340314,0.9758613,0
14800,0.539267,0.97820795,0.6185714285714285
14900,0.52879584,0.97999626,0.6134146341463415
15000,0.52879584,0.98345006,0.6938775510204082
15100,0.5340314,0.983029,0.6256410256410256
15200,0.539267,0.9783883,0.41600000000000004
15300,0.5183246,0.9802723,0.41964285714285715
15400,0.539267,0.976856,0.49523809523809526
15500,0.539267,0.9816247,0.49523809523809526
15600,0.539267,0.9776515,0.3851851851851852
15700,0.5340314,0.9803239,0.21666666666666667
15800,0.52879584,0.98180825,0.4633333333333333
15900,0.5340314,0.97872174,0.6185714285714285
16000,0.539267,0.97775763,0.4
16100,0.539267,0.97663647,0
16200,0.539267,0.9793478,0.5216666666666667
16300,0.5340314,0.9779525,0.5473684210526316
16400,0.52879584,0.9817743,0.555128205128205
16500,0.52879584,0.97954637,0.4727272727272727
16600,0.539267,0.9799431,0.41600000000000004
16700,0.539267,0.979129,0.5048387096774194
16800,0.5340314,0.9791677,0.4890625
16900,0.539267,0.9782539,0.49523809523809526
17000,0.5340314,0.9800894,0.21666666666666667
17100,0.5235602,0.9840051,0.6697916666666667
17200,0.539267,0.9793133,0.5048387096774194
