100,0.4,1.1107345,0.9736842105263158
200,0.40526316,1.103831,0.9558823529411765
300,0.49473685,1.1036551,0.9848484848484849
400,0.40526316,1.0976251,0.8518518518518519
500,0.4473684,1.0856409,0.8518518518518519
600,0.4473684,1.0809699,0.8518518518518519
700,0.43157893,1.0895617,0.9848484848484849
800,0.4473684,1.0810277,0.9848484848484849
900,0.49473685,1.066835,1.015625
1000,0.48947367,1.0660557,1.015625
1100,0.4631579,1.0676014,1.015625
1200,0.47894737,1.0630288,1.015625
1300,0.5,1.0576882,1.015625
1400,0.49473685,1.0731908,1.015625
1500,0.4368421,1.0756527,0.9848484848484849
1600,0.51578945,1.0427299,1.015625
1700,0.51578945,1.0045305,0.9848484848484849
1800,0.5,1.0008491,1.0952380952380953
1900,0.5,1.0010542,1.3529411764705883
2000,0.5263158,1.0024425,1.2105263157894737
2100,0.5105263,0.991536,1.5333333333333334
2200,0.5105263,0.9869963,1.5333333333333334
2300,0.5105263,0.98595506,1.5333333333333334
2400,0.5105263,0.9920624,1.6428571428571428
2500,0.5105263,0.98460925,1.7692307692307692
2600,0.5105263,0.9842637,1.6428571428571428
2700,0.5263158,0.98681504,1.4375
2800,0.50526315,0.9829534,1.6428571428571428
2900,0.52105266,0.99330646,1.7692307692307692
3000,0.50526315,0.9827509,1.7692307692307692
3100,0.50526315,0.98834115,1.7692307692307692
3200,0.5263158,0.99324113,1.0
3300,0.50526315,0.9839061,1.7692307692307692
3400,0.51578945,0.9854893,1.3529411764705883
3500,0.51578945,0.9879391,1.4375
3600,0.5105263,0.98495036,1.6428571428571428
3700,0.50526315,0.9830814,1.6428571428571428
3800,0.5263158,0.9896901,1.0
3900,0.5105263,0.98199624,1.7692307692307692
4000,0.50526315,0.98392874,1.6428571428571428
4100,0.5105263,0.98915917,1.0666666666666667
4200,0.51578945,0.9886227,1.3333333333333333
4300,0.5105263,0.9849664,1.2307692307692308
4400,0.51578945,0.9850071,1.2307692307692308
4500,0.5105263,0.990881,1.4545454545454546
4600,0.51578945,0.98606414,1.3333333333333333
4700,0.52105266,0.99275625,1.2307692307692308
4800,0.50526315,0.98286676,1.4545454545454546
4900,0.5105263,0.98712856,1.4545454545454546
5000,0.51578945,0.98802733,0.9411764705882353
5100,0.5105263,0.98103637,1.4545454545454546
5200,0.5105263,0.98343456,1.3333333333333333
5300,0.52105266,0.992519,0.9411764705882353
5400,0.51578945,0.98713154,1.4545454545454546
5500,0.52105266,0.995996,1.0666666666666667
5600,0.50526315,0.985822,1.4545454545454546
5700,0.5105263,0.98858386,1.4545454545454546
5800,0.5105263,0.98499084,1.3333333333333333
5900,0.51578945,0.9920107,1.4545454545454546
6000,0.5105263,0.9883434,1.4545454545454546
6100,0.5105263,0.9858206,0.9411764705882353
6200,0.5105263,0.983419,1.4545454545454546
6300,0.51578945,0.9904663,1.3333333333333333
6400,0.51578945,0.9912764,1.4545454545454546
6500,0.51578945,0.9900781,1.2307692307692308
6600,0.51578945,0.988013,1.4545454545454546
6700,0.5105263,0.98586327,1.4545454545454546
6800,0.5105263,0.99273956,1.3333333333333333
6900,0.5105263,0.9843847,1.4545454545454546
7000,0.50526315,0.98304427,1.4545454545454546
7100,0.5105263,0.98420215,1.3333333333333333
7200,0.51578945,0.9864606,1.3333333333333333
7300,0.51578945,0.9865697,1.4545454545454546
7400,0.51578945,0.990054,1.4545454545454546
7500,0.5105263,0.9841414,1.4545454545454546
7600,0.5105263,0.9857317,1.3333333333333333
7700,0.5105263,0.9866794,1.0666666666666667
7800,0.5105263,0.9850075,1.4545454545454546
7900,0.5105263,0.9832619,1.3333333333333333
8000,0.5105263,0.98443365,1.4545454545454546
8100,0.50526315,0.9832826,1.4545454545454546
8200,0.50526315,0.9894907,1.4545454545454546
8300,0.51578945,0.9862942,1.4545454545454546
8400,0.51578945,0.98971677,1.3333333333333333
8500,0.51578945,0.98840886,1.4545454545454546
8600,0.5105263,0.9902854,1.4545454545454546
8700,0.5105263,0.9897176,1.4545454545454546
8800,0.51578945,0.991861,1.4545454545454546
8900,0.51578945,0.98436815,1.1428571428571428
9000,0.51578945,0.9867997,1.4545454545454546
9100,0.50526315,0.9867219,1.4545454545454546
9200,0.50526315,0.98394436,1.3333333333333333
9300,0.51578945,0.98942655,1.4545454545454546
9400,0.51578945,0.9902816,1.4545454545454546
9500,0.51578945,0.98850876,1.2307692307692308
9600,0.5105263,0.9894981,1.3333333333333333
9700,0.51578945,0.9903077,1.0666666666666667
9800,0.51578945,0.9872895,1.4545454545454546
9900,0.5105263,0.9929233,1.1428571428571428
10000,0.5105263,0.9963874,1.4545454545454546
10100,0.51578945,0.98697346,1.3333333333333333
10200,0.52105266,0.9879414,1.0666666666666667
10300,0.50526315,0.9851121,1.4545454545454546
10400,0.50526315,0.9844117,1.4545454545454546
10500,0.5105263,0.9912364,1.3333333333333333
10600,0.51578945,0.9879234,1.0
10700,0.51578945,0.9873824,1.2307692307692308
10800,0.51578945,0.9911998,1.0
10900,0.51578945,0.9902681,1.0666666666666667
11000,0.5105263,0.9868745,1.4545454545454546
11100,0.52105266,0.9907624,1.4545454545454546
11200,0.5105263,0.9953658,1.2307692307692308
11300,0.51578945,0.992233,1.1428571428571428
11400,0.50526315,0.9875367,1.4545454545454546
11500,0.51578945,0.9921388,1.3333333333333333
11600,0.5105263,0.9957715,1.4545454545454546
11700,0.5105263,0.992799,0.9411764705882353
11800,0.52105266,0.99086684,1.4545454545454546
11900,0.5105263,0.9951739,1.2307692307692308
12000,0.50526315,0.98724455,1.4545454545454546
12100,0.52105266,0.98929507,1.1428571428571428
12200,0.51578945,0.98750174,1.2307692307692308
12300,0.51578945,0.99315846,1.4545454545454546
12400,0.5105263,1.0017122,1.4545454545454546
12500,0.5105263,0.99648905,1.2307692307692308
12600,0.51578945,0.9902433,1.4545454545454546
12700,0.52105266,0.9913592,1.0666666666666667
12800,0.51578945,0.98919487,1.2307692307692308
12900,0.5105263,0.99545354,1.2307692307692308
13000,0.51578945,0.9937821,1.2307692307692308
13100,0.5105263,0.9965962,1.2307692307692308
13200,0.5105263,0.9969397,1.4545454545454546
13300,0.5105263,0.9959153,1.4545454545454546
13400,0.5105263,0.9957253,1.0666666666666667
13500,0.5105263,0.99570274,1.3333333333333333
13600,0.51578945,0.9904249,1.4545454545454546
13700,0.51578945,0.98963714,1.2307692307692308
13800,0.51578945,0.99140406,1.4545454545454546
13900,0.5105263,0.9999822,1.2307692307692308
14000,0.51578945,0.9902864,1.4545454545454546
14100,0.5105263,0.99164474,1.4545454545454546
14200,0.52105266,0.9910066,1.1428571428571428
14300,0.52105266,0.9955771,1.4545454545454546
14400,0.52105266,0.9931615,1.2307692307692308
14500,0.51578945,0.99085116,1.4545454545454546
14600,0.52105266,0.9942581,1.2307692307692308
14700,0.52105266,0.991354,1.2307692307692308
14800,0.5105263,0.99173445,1.4545454545454546
14900,0.52105266,0.9936701,1.4545454545454546
15000,0.52105266,0.99320906,1.2307692307692308
15100,0.51578945,0.99217355,1.4545454545454546
15200,0.5105263,0.99969625,1.0666666666666667
15300,0.52105266,0.99290216,1.4545454545454546
15400,0.5105263,0.99805605,1.2307692307692308
15500,0.5105263,1.0032299,1.1428571428571428
15600,0.5263158,0.9953828,1.2307692307692308
15700,0.52105266,0.9913404,1.2307692307692308
15800,0.52105266,0.9952619,1.4545454545454546
15900,0.52105266,0.9935284,1.3333333333333333
16000,0.51578945,0.9927097,1.4545454545454546
16100,0.52105266,0.9930667,1.2307692307692308
16200,0.52105266,0.9943674,1.4545454545454546
16300,0.5105263,0.99951684,1.1428571428571428
16400,0.52105266,0.99479705,1.4545454545454546
16500,0.51578945,0.99143213,1.2307692307692308
16600,0.5105263,0.99893,1.2307692307692308
16700,0.52105266,0.99527234,1.4545454545454546
16800,0.51578945,0.99168587,1.0666666666666667
16900,0.51578945,0.992433,1.2307692307692308
17000,0.51578945,0.9908824,1.1428571428571428
17100,0.5105263,1.0003325,1.2307692307692308
17200,0.50526315,0.9903782,1.2307692307692308
17300,0.52105266,0.99523956,1.2307692307692308
17400,0.50526315,0.9924594,1.2307692307692308
17500,0.52105266,0.99355966,1.4545454545454546
17600,0.5105263,1.0002544,1.0666666666666667
17700,0.51578945,0.99825734,1.2307692307692308
17800,0.52105266,0.99395317,1.1428571428571428
17900,0.52105266,0.99596125,1.2307692307692308
18000,0.51578945,0.99634045,1.0666666666666667
18100,0.51578945,0.99495953,1.3333333333333333
18200,0.52105266,0.99557173,1.2307692307692308
18300,0.52105266,0.9932366,1.0666666666666667
18400,0.52105266,0.9971424,1.2307692307692308
18500,0.52105266,0.99612767,1.3333333333333333
18600,0.51578945,0.99345267,1.1428571428571428
18700,0.52105266,0.9953674,1.1428571428571428
18800,0.51578945,0.9996876,1.1428571428571428
18900,0.52105266,0.9956619,1.2307692307692308
19000,0.51578945,0.9926565,1.0666666666666667
19100,0.52105266,0.9973822,1.0666666666666667
19200,0.51578945,0.994974,1.1428571428571428
19300,0.52105266,0.9999324,1.2307692307692308
19400,0.52105266,0.9954649,1.0666666666666667
19500,0.50526315,0.99472916,1.2307692307692308
19600,0.51578945,1.00366,1.2307692307692308
19700,0.52105266,1.0021975,1.3333333333333333
19800,0.51578945,0.9950295,1.0666666666666667
19900,0.52105266,1.0003619,1.0
20000,0.51578945,0.99625003,1.1428571428571428
20100,0.50526315,0.99475646,1.0666666666666667
20200,0.52105266,1.003438,1.1428571428571428
20300,0.52105266,1.0018986,1.2307692307692308
20400,0.5105263,0.9966842,1.1428571428571428
20500,0.50526315,0.9971367,1.4545454545454546
20600,0.52105266,1.0011017,1.1428571428571428
20700,0.5105263,0.9983941,1.3333333333333333
20800,0.50526315,0.9947968,1.3333333333333333
20900,0.51578945,1.0064753,1.4545454545454546
21000,0.51578945,1.0002631,1.4545454545454546
21100,0.50526315,0.99787855,1.3333333333333333
21200,0.52105266,1.0029246,1.3333333333333333
21300,0.52105266,1.0066335,1.4545454545454546
21400,0.50526315,1.0006417,1.4545454545454546
21500,0.52105266,1.0070115,1.4545454545454546
21600,0.52105266,1.0066481,0.9411764705882353
21700,0.52105266,1.0072806,1.1428571428571428
21800,0.51578945,1.0062622,1.4545454545454546
21900,0.51578945,1.0122985,1.3333333333333333
22000,0.52105266,1.007154,1.4545454545454546
22100,0.50526315,1.0086355,1.6
22200,0.51578945,1.0132289,1.1428571428571428
22300,0.50526315,1.0082111,1.7777777777777777
22400,0.50526315,1.0056756,1.3333333333333333
22500,0.50526315,1.0080521,1.4545454545454546
22600,0.51578945,1.0088865,1.4545454545454546
22700,0.50526315,1.0111743,0.7777777777777778
22800,0.52105266,1.017083,0.875
22900,0.51578945,1.0137254,0.7
23000,0.52105266,1.0199356,1.0
23100,0.51578945,1.0182369,0.7777777777777778
23200,0.51578945,1.0244794,0.7777777777777778
23300,0.52105266,1.0248775,0.7777777777777778
23400,0.52105266,1.0166255,0.6363636363636364
23500,0.50526315,1.0179801,0.875
23600,0.52105266,1.0211778,0.7
23700,0.52105266,1.0222571,0.7777777777777778
23800,0.50526315,1.0144385,0.7777777777777778
23900,0.52105266,1.0205857,0.7
24000,0.50526315,1.0205525,0.875
24100,0.51578945,1.0209098,0.875
24200,0.5105263,1.0206552,0.7777777777777778
24300,0.5263158,1.028851,1.0
24400,0.52105266,1.0261557,0.875
24500,0.52105266,1.0288614,0.7777777777777778
24600,0.52105266,1.0261652,0.7
24700,0.52105266,1.0300591,0.7777777777777778
24800,0.50526315,1.023506,0.875
24900,0.50526315,1.0257832,0.875
25000,0.52105266,1.0321963,1.1666666666666667
25100,0.52105266,1.0280563,0.875
25200,0.52105266,1.0312026,0.7
25300,0.52105266,1.02653,0.7777777777777778
25400,0.50526315,1.023526,0.7777777777777778
25500,0.50526315,1.0291454,1.0
25600,0.51578945,1.029847,1.0
25700,0.50526315,1.0256816,0.7
25800,0.50526315,1.025909,0.875
25900,0.5105263,1.0285665,0.875
26000,0.52105266,1.0331538,1.0
26100,0.50526315,1.029722,0.875
26200,0.51578945,1.0323426,0.875
26300,0.50526315,1.0309734,1.0
26400,0.50526315,1.0303267,0.875
26500,0.50526315,1.0275786,0.7777777777777778
26600,0.50526315,1.0287522,0.7777777777777778
26700,0.50526315,1.0278063,0.7777777777777778
26800,0.52105266,1.0445989,0.7777777777777778
26900,0.51578945,1.034613,1.0
27000,0.52105266,1.0377641,1.0
